id,title,description,icf,gender,planstart,actualstart,planend,actualend,sectors,sector_pct,parent,budget_sum
GB-GOV-3-PPF-CHP-000096,Supporting the incorporation of climate risk assessment in Shanghai's Water Supply Infrastructure Strategy,"The project is designed to draw upon UK expertise to influence the Shanghai government's water sector asset investment policy, by providing a robust framework for Climate Change vulnerability assessment. There is potential for such assessment to be replicated to other regions of China. The project will also generate business opportunities for international businesses, including from the UK, to provide equipment, technology and consulting services to the Chinese authorities.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,14010,100,GB-GOV-3-PPF-CHP-000096,70001
GB-GOV-3-PPF-CHP-000097,"Promoting UK-China film collaborations that will build capacity in the Chinese TV industry and supporting the internationalisation of China's film industry, thereby generating opportunities for international business, including from the UK","The project is designed to draw upon the expertise of UK TV professionals so that the Chinese TV sector and relevant Chinese authorities learn a range of new skills, which will enable them to increase their commercial, creative and technical aptitude, enabling them to build capacity. They will build their knowledge and skills to help create an expanding, sustainable and vibrant sector, thereby promoting economic diversification in China and generating opportunities for international businesses, including UK ones.",0,NA,01/04/2016,01/04/2016,01/04/2016,01/04/2016,22030,100,GB-GOV-3-PPF-CHP-000097,79325
GB-GOV-3-PPF-CHP-000098,"Increasing the understanding of stakeholders in Jiangsu, China of the commercial aspects of offshore wind electricity generation","The project is intended to increase the understanding of Jiangsu energy regulators and market stakeholders of offshore wind market conditions. This will be achieved through a series of reports that draw upon UK experience. The project will also explain UK policy and commercial solutions in Jiangsu, bolstering sustainable growth of China's largest offshore wind market, accelerating the low carbon transition, enhancing energy security, reducing global technology costs and generating opportunities for international businesses, including UK ones.",0,NA,01/04/2016,01/04/2016,01/04/2016,01/04/2016,23110,100,GB-GOV-3-PPF-CHP-000098,39926
GB-GOV-3-PPF-CHP-000099,Promoting the development of China's marine energy technology and utilisation,"The project intends to draw upon UK expertise to promote the development of marine energy technology and utilisation. This will include policy recommendations to China to build a framework for commercialising marine energy technologies and standards. It is hoped that China will adopt the recommendations, establish a Marine Energy Centre, and tap the advantages of marine energy as a new source of renewable energy which can be consistently generated throughout the year. This would also promote creation of a new market and potential opportunities for international businesses, including UK ones.",0,NA,01/04/2016,01/04/2016,01/04/2016,01/04/2016,23110,100,GB-GOV-3-PPF-CHP-000099,100020
GB-GOV-3-PPF-CHP-000100,Supporting China to develop a talent management database for greenhouse gas experts,"The project is designed to draw upon UK expertise to assist China's development of a national training, qualification, and registration database for Greenhouse Gas experts, available to market participants. In doing so, it intends to upgrade China's knowledge base, help ensure that experts are properly qualified/certified, and further ensure the orderly operation of the national Emissions Trading Scheme through the scoping of a centralised talent management system by mid 2017.",0,NA,01/04/2016,01/04/2016,01/04/2016,01/04/2016,23110,100,GB-GOV-3-PPF-CHP-000100,84880
GB-GOV-3-PPF-CHP-000101,Supporting independent verification of carbon emissions in Shanghai and neighbouring provinces in China,"The project is designed to harness UK expertise to support the building of capacity for the independent verification of carbon emissions in Shanghai, as a pilot city for China's National Emissions Trading Scheme. This project will provide a solid model for neighbouring provinces to emulate and support the provision of expertise to create a strong, reliable, business friendly system, generating opportunities for international businesses, including UK ones.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,41010,100,GB-GOV-3-PPF-CHP-000101,60000
GB-GOV-3-PPF-CHP-000102,Supporting the development of an Emissions Trading Scheme in South China,"The project is designed to launch a Carbon Trading platform in south China by June 2017. This project will build on the UK's strong links to Guangdong, collaborate with provinces in the Pan Pearl River Delta, and bring in UK expertise to help all of Southern China build a strong, effective, interconnected carbon trading infrastructure, generating opportunities for international businesses, including UK ones.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,41010,100,GB-GOV-3-PPF-CHP-000102,80000
GB-GOV-3-PPF-CHP-000103,"Supporting market development and regulatory reform in insurance in Guangdong Nansha Free Trade Zone, China.","The project is designed to deliver policy recommendations to the insurance market authorities on relaxing restrictions on foreign insurance companies, focusing on registration of institutions, personnel, and funds in Guangdong Nansha Free Trade Zone. This is expected to generate opportunities for international business, including from the UK.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,25010,100,GB-GOV-3-PPF-CHP-000103,70000
GB-GOV-3-PPF-CHP-000104,Assisting the development and application of environmental risk assessment in China's green financial system,The project is designed to draw on UK expertise to further drive the adaptation of natural capital valuation in China's financing and investment decisions by relevant governmental authorities and financial institutions in China's transition to a low carbon and sustainable economy.,0,NA,01/04/2016,01/04/2016,01/04/2016,01/04/2016,24010,100,GB-GOV-3-PPF-CHP-000104,69450
GB-GOV-3-PPF-CHP-000105,Supporting the development of green finance projects in three Chinese cities,"The project is designed to develop plans or regulations on green finance, assist with the establishment of a green financial system, and introduce green industrial and financial solutions, in three Chinese cities. This is intended to strengthen the development of China's green finance market.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,41010,100,GB-GOV-3-PPF-CHP-000105,75000
GB-GOV-3-PPF-CHP-000106,Working with China to improve international cooperation on corruption cases,"The project is designed to bring together practitioners from leading countries to influence China's G20 Presidency agenda of new solutions for improving international legal assistance in trans-border corruption cases, to be implemented by G20 as well as non-G20 countries. Increased transparency and integrity in trade such as through ensuring customs compliance and better internal controls, will help to improve the business environment which in turn benefits wider society.",0,NA,01/04/2016,01/04/2016,01/04/2016,01/04/2016,33140,100,GB-GOV-3-PPF-CHP-000106,30267
GB-GOV-3-PPF-CHP-000107,Strengthening China's evidence discovery procedure in intellectual property litigation,"The project is designed to support the protection of intellectual property (IP) rights in China, by the adoption by IP courts in China of policy to develop more effective – but proportionate – evidence discovery procedures in civil court cases, facilitating the determination of infringement of IP rights and calculation of compensatory damages, and benefiting domestic and international (including UK) IP owners.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,25010,100,GB-GOV-3-PPF-CHP-000107,67620
GB-GOV-3-PPF-CHP-000108,Supporting China's development of its low-carbon automobile policy to reduce the rapid increase in Chinese vehicle emissions,"The project is designed to draw on UK collaboration with the Chinese government to study the low-carbon regulations for China's rapidly growing automobile industry and produce a clear roadmap to reducing emissions across the industry. This will result in increasing demand for design and technology, generating opportunities for international businesses, including UK ones.",0,NA,01/04/2017,01/04/2017,01/04/2017,01/04/2017,41010,100,GB-GOV-3-PPF-CHP-000108,60000
